date,away_team,away_score,home_team,home_score,game_note
2025-10-04,Hamilton,0,Colby,0,Sch
2025-10-04,Colby-Sawyer,0,Albertus Magnus,0,Sch
2025-10-04,Elmira,0,Alfred,0,Sch
2025-10-04,College of NJ,0,Montclair St,0,Sch
2025-10-04,St Catherine,0,Carleton MN,0,Sch
2025-10-04,La Roche,0,Alfred St,0,Sch
2025-10-04,St Mary's MN,0,Concordia Mhd,0,Sch
2025-10-04,Allegheny,0,Geneva,0,Sch
2025-10-04,Cornell IA,0,Lawrence,0,Sch
2025-10-04,Plattsburgh St,0,Cortland St,0,Sch
2025-10-04,Northwestern MN,0,Crown MN,0,Sch
2025-10-04,Alvernia,0,Stevenson,0,Sch
2025-10-04,Dean,0,Simmons,0,Sch
2025-10-04,Delaware Val,0,DeSales,0,Sch
2025-10-04,Denison,0,Ohio Wesleyan,0,Sch
2025-10-04,DePauw,0,John Carroll,0,Sch
2025-10-04,Dickinson,0,Frank & Marsh,0,Sch
2025-10-04,Earlham,0,Anderson IN,0,Sch
2025-10-04,Regent,0,E Mennonite,0,Sch
2025-10-04,Amherst,0,Wesleyan CT,0,Sch
2025-10-04,M Hardin-Baylor,0,E Texas Bap,0,Sch
2025-10-04,Edgewood,0,Concordia WI,0,Sch
2025-10-04,Susquehanna,0,Elizabethtown,0,Sch
2025-10-04,Millikin,0,Elmhurst,0,Sch
2025-10-04,ME Ft Kent,0,Framingham St,0,Sch
2025-10-04,Westminster PA,0,Franciscan OH,0,Sch
2025-10-04,Gettysburg,0,Salisbury,0,Sch
2025-10-04,Greensboro,0,Warren Wilson,0,Sch
2025-10-04,Ripon,0,Grinnell,0,Sch
2025-10-04,Thiel,0,Grove City,0,Sch
2025-10-04,Washington & Lee,0,Guilford,0,Sch
2025-10-04,Hamline,0,St Scholastica,0,Sch
2025-10-04,Rose-Hulman,0,Hanover,0,Sch
2025-10-04,Hardin-Simmons,0,Howard Payne,0,Sch
2025-10-04,Eastern Univ,0,Hood,0,Sch
2025-10-04,ME Presque Isle,0,Husson,0,Sch
2025-10-04,Illinois Col,0,Lake Forest,0,Sch
2025-10-04,Ithaca,0,Skidmore,0,Sch
2025-10-04,Bryn Mawr,0,Johns Hopkins,0,Sch
2025-10-04,Endicott,0,J&W RI,0,Sch
2025-10-04,LaGrange,0,Asbury,0,Sch
2025-10-04,Wilkes,0,Juniata,0,Sch
2025-10-04,Kean,0,Ramapo,0,Sch
2025-10-04,S Maine,0,Keene St,0,Sch
2025-10-04,Wooster,0,Kenyon,0,Sch
2025-10-04,Stevens,0,King's PA,0,Sch
2025-10-04,Knox,0,Beloit,0,Sch
2025-10-04,Claremont M.S.,0,La Verne,0,Sch
2025-10-04,Lakeland,0,Aurora,0,Sch
2025-10-04,Lebanon Val,0,Arcadia,0,Sch
2025-10-04,Augsburg,0,Macalester,0,Sch
2025-10-04,Drew,0,Lycoming,0,Sch
2025-10-04,Westminster MO,0,Lyon,0,Sch
2025-10-04,ME Maritime,0,ME Farmington,0,Sch
2025-10-04,Transylvania,0,Manchester,0,Sch
2025-10-04,Marian WI,0,IL Tech,0,Sch
2025-10-04,Ohio Northern,0,Marietta,0,Sch
2025-10-04,Kalamazoo,0,Adrian,0,Sch
2025-10-04,Agnes Scott,0,Maryville TN,0,Sch
2025-10-04,Lynchburg,0,Averett,0,Sch
2025-10-04,McDaniel,0,Swarthmore,0,Sch
2025-10-04,Widener,0,Messiah,0,Sch
2025-10-04,Brevard,0,Methodist,0,Sch
2025-10-04,Babson,0,Worcester Tech,0,Sch
2025-10-04,Bowdoin,0,Middlebury,0,Sch
2025-10-04,Misericordia,0,FDU Madison,0,Sch
2025-10-04,MS Women,0,Spalding,0,Sch
2025-10-04,Mt Aloysius,0,PSU-Behrend,0,Sch
2025-10-04,Muhlenberg,0,Ursinus,0,Sch
2025-10-04,Nazareth,0,Houghton,0,Sch
2025-10-04,Pfeiffer,0,NC Wesleyan,0,Sch
2025-10-04,Wheaton IL,0,North Park,0,Sch
2025-10-04,Occidental,0,Redlands,0,Sch
2025-10-04,Oswego St,0,Morrisville St,0,Sch
2025-10-04,Otterbein,0,Mt Union,0,Sch
2025-10-04,Pacific OR,0,Pac Lutheran,0,Sch
2025-10-04,PSU-Berks,0,PSU-Brandywine,0,Sch
2025-10-04,Benedictine IL,0,Milwaukee Eng,0,Sch
2025-10-04,Eureka,0,Principia,0,Sch
2025-10-04,Purchase,0,Mt St Mary NY,0,Sch
2025-10-04,Randolph-Macon,0,Sweet Briar,0,Sch
2025-10-04,Randolph Col,0,Hollins,0,Sch
2025-10-04,Roanoke,0,Bridgewater VA,0,Sch
2025-10-04,WI Lutheran,0,Rockford,0,Sch
2025-10-04,Rutgers-Camden,0,Rowan,0,Sch
2025-10-04,Rutgers-Newark,0,Wm Paterson,0,Sch
2025-10-04,St Olaf,0,St Benedict,0,Sch
2025-10-04,Gust Adolphus,0,Bethel MN,0,Sch
2025-10-04,St Lawrence,0,Bard,0,Sch
2025-10-04,Keystone,0,St Mary's MD,0,Sch
2025-10-04,St Vincent,0,Hiram,0,Sch
2025-10-04,Shenandoah,0,VA Wesleyan,0,Sch
2025-10-04,Smith,0,Wellesley,0,Sch
2025-10-04,Russell Sage,0,St John Fisher,0,Sch
2025-10-04,Buffalo St,0,SUNY Canton,0,Sch
2025-10-04,Bluffton,0,Berea,0,Sch
2025-10-04,Farmingdale,0,Mt St Vincent,0,Sch
2025-10-04,SUNY New Paltz,0,SUNY Fredonia,0,Sch
2025-10-04,SUNY Potsdam,0,SUNY Oneonta,0,Sch
2025-10-04,Thomas ME,0,U New England,0,Sch
2025-10-04,Tufts,0,Trinity CT,0,Sch
2025-10-04,Rensselaer,0,Union NY,0,Sch
2025-10-04,Utica,0,Geneseo St,0,Sch
2025-10-04,Brandeis,0,Washington StL,0,Sch
2025-10-04,Vassar,0,Rochester Tech,0,Sch
2025-10-04,Waynesburg,0,Wash & Jeff,0,Sch
2025-10-04,Wentworth Tech,0,Suffolk,0,Sch
2025-10-04,Bridgewater MA,0,Worcester St,0,Sch
2025-10-04,Pomona-Pitzer,0,Whittier,0,Sch
2025-10-04,Whitworth,0,George Fox,0,Sch
2025-10-04,Williams,0,Bates,0,Sch
2025-10-04,WI Oshkosh,0,WI Eau Claire,0,Sch
2025-10-04,WI LaCrosse,0,WI Stevens Pt,0,Sch
2025-10-04,WI River Falls,0,WI Whitewater,0,Sch
2025-10-04,WI Platteville,0,WI Stout,0,Sch
2025-10-04,Albright,0,York PA,0,Sch
2025-10-04,Buena Vista,0,Loras,0,Sch
2025-10-04,Roger Williams,0,W New England,0,Sch
2025-10-04,R Stockton,0,NJ City,0,Sch
2025-10-04,Elms,0,St Joseph's ME,0,Sch
2025-10-04,Sarah Lawrence,0,St Joseph's NY,0,Sch
2025-10-04,MA Boston,0,W Connecticut,0,Sch
2025-10-04,York NY,0,Yeshiva,0,Sch
2025-10-04,Centenary NJ,0,Immaculata,0,Sch
2025-10-04,Fitchburg St,0,Salem MA,0,Sch
2025-10-04,St Elizabeth,0,Gwynedd-Mercy,0,Sch
2025-10-04,Rivier,0,Emmanuel MA,0,Sch
2025-10-04,Chatham,0,Bethany WV,0,Sch
2025-10-04,Lasell,0,St Joseph CT,0,Sch
2025-10-04,Trine,0,N Central IL,0,Sch
2025-10-04,Emerson,0,Clark MA,0,Sch
2025-10-04,Curry,0,Nichols,0,Sch
2025-10-04,Carlow,0,Hilbert,0,Sch
2025-10-04,Wittenberg,0,Oberlin,0,Sch
2025-10-04,Catholic,0,Moravian,0,Sch
2025-10-04,Plymouth St,0,E Connecticut,0,Sch
2025-10-04,MIT,0,Coast Guard,0,Sch
2025-10-04,SUNY Poly,0,Brockport St,0,Sch
2025-10-04,SUNY-ESF,0,SUNY Cobleskill,0,Sch
2025-10-04,Springfield,0,Salve Regina,0,Sch
2025-10-04,Scranton,0,Goucher,0,Sch
2025-10-04,Lesley,0,NVU-Johnson,0,Sch
2025-10-04,Mt St Joseph,0,Franklin,0,Sch
2025-10-04,Luther IA,0,Dubuque,0,Sch
2025-10-04,Heidelberg,0,Wilmington OH,0,Sch
2025-10-04,Pratt Inst,0,Marymount VA,0,Sch
2025-10-04,Faith Bap,0,Maranatha Bap,0,Sch
2025-10-04,SUNY Maritime,0,Old Westbury,0,Sch
2025-10-04,Neumann,0,Marywood,0,Sch
2025-10-04,Cedar Crest,0,Wilson,0,Sch
2025-10-04,Hartwick,0,Keuka,0,Sch
2025-10-04,Manhattanville,0,St Joseph's LI,0,Sch
2025-10-04,Cairn,0,PSU-Abington,0,Sch
2025-10-04,Linfield,0,Puget Sound,0,Sch
2025-10-04,PSU-Harrisburg,0,Valley Forge,0,Sch
2025-10-04,N Central MN,0,MN Morris,0,Sch
2025-10-04,Notre Dame MD,0,Penn Col Tech,0,Sch
2025-10-04,Webster,0,Greenville,0,Sch
2025-10-04,Haverford,0,Washington MD,0,Sch
2025-10-04,Caltech,0,Cal Lutheran,0,Sch
2025-10-04,Pitt-Greensburg,0,Pitt-Bradford,0,Sch
2025-10-04,NE Wesleyan,0,Simpson IA,0,Sch
2025-10-04,WI Superior,0,Bethany Luth,0,Sch
2025-10-04,Wesleyan GA,0,Belhaven MS,0,Sch
2025-10-04,Mt Holyoke,0,Wheaton MA,0,Sch
2025-10-04,Gordon,0,Hartford,0,Sch
2025-10-05,Centre,0,Rhodes,0,Sch
2025-10-05,St Norbert,0,Concordia IL,0,Sch
2025-10-05,Hamilton,0,Bates,0,Sch
2025-10-05,Hendrix,0,TX Lutheran,0,Sch
2025-10-05,Whitworth,0,Lewis & Clark,0,Sch
2025-10-05,Stephens,0,Lyon,0,Sch
2025-10-05,Fisher,0,ME Farmington,0,Sch
2025-10-05,Meredith,0,Mary Baldwin,0,Sch
2025-10-05,McMurry,0,Le Tourneau,0,Sch
2025-10-05,Sewanee,0,Millsaps,0,Sch
2025-10-05,MS Women,0,Berea,0,Sch
2025-10-05,Linfield,0,Pac Lutheran,0,Sch
2025-10-05,Trinity TX,0,Berry,0,Sch
2025-10-05,Austin Col,0,Schreiner,0,Sch
2025-10-05,Williams,0,S Maine,0,Sch
2025-10-05,SUNY Delhi,0,SUNY-ESF,0,Sch
2025-10-05,Concordia TX,0,Univ Ozarks,0,Sch
2025-10-05,Whitman,0,George Fox,0,Sch
2025-10-05,SW Univ TX,0,Oglethorpe,0,Sch
2025-10-05,Dallas Univ,0,Centenary,0,Sch
2025-10-05,Emory,0,Carnegie Mellon,0,Sch
2025-10-05,Stevens,0,PSU-Harrisburg,0,Sch
2025-10-05,J&W NC,0,Piedmont,0,Sch
2025-10-05,Pacific OR,0,Puget Sound,0,Sch
2025-10-06,IL Tech,0,Chicago,0,Sch
2025-10-06,Lesley,0,RI College,0,Sch
2025-10-06,Amherst,0,Emmanuel MA,0,Sch
2025-10-06,Vermont Tech,0,NVU-Lyndon,0,Sch
2025-10-06,City Col NY,0,Medgar Evers,0,Sch
2025-10-07,Castleton,0,Westfield St,0,Sch
2025-10-07,Clarkson,0,St Lawrence,0,Sch
2025-10-07,Colby,0,Husson,0,Sch
2025-10-07,Rochester NY,0,Alfred,0,Sch
2025-10-07,MN Morris,0,Crown MN,0,Sch
2025-10-07,Dean,0,Rivier,0,Sch
2025-10-07,Elizabethtown,0,Juniata,0,Sch
2025-10-07,Faulkner,0,Belhaven MS,0,Sch
2025-10-07,Geneva,0,St Vincent,0,Sch
2025-10-07,Mary Baldwin,0,Greensboro,0,Sch
2025-10-07,Grove City,0,Hiram,0,Sch
2025-10-07,Scranton,0,Lycoming,0,Sch
2025-10-07,Ripon,0,Maranatha Bap,0,Sch
2025-10-07,Bethany Luth,0,Martin Luther,0,Sch
2025-10-07,Moravian,0,Drew,0,Sch
2025-10-07,NC Wesleyan,0,Peace,0,Sch
2025-10-07,Lancaster Bib,0,PSU-Berks,0,Sch
2025-10-07,Purchase,0,Farmingdale,0,Sch
2025-10-07,St Mary's MD,0,Notre Dame MD,0,Sch
2025-10-07,Salisbury,0,Stevenson,0,Sch
2025-10-07,Trinity DC,0,PSU-Mont Alto,0,Sch
2025-10-07,Wilkes,0,Susquehanna,0,Sch
2025-10-07,Endicott,0,Tufts,0,Sch
2025-10-07,Washington StL,0,Greenville,0,Sch
2025-10-07,Westminster PA,0,Chatham,0,Sch
2025-10-07,Salem NC,0,Pfeiffer,0,Sch
2025-10-07,St Joseph's NY,0,Old Westbury,0,Sch
2025-10-07,PSU-Schuylkill,0,DeSales,0,Sch
2025-10-07,Sarah Lawrence,0,Manhattanville,0,Sch
2025-10-07,Cairn,0,Wilson,0,Sch
2025-10-07,Lehman,0,SUNY Maritime,0,Sch
2025-10-07,Mt St Vincent,0,St Joseph's LI,0,Sch
2025-10-07,Sweet Briar,0,Washington & Lee,0,Sch
2025-10-07,PSU-Abington,0,Cedar Crest,0,Sch
2025-10-07,Eastern Univ,0,R Stockton,0,Sch
2025-10-07,Goucher,0,Catholic,0,Sch
2025-10-07,Mt St Mary NY,0,Merchant Marine,0,Sch
2025-10-07,ME Maritime,0,Bowdoin,0,Sch
2025-10-07,PSU-Brandywine,0,Keystone,0,Sch
2025-10-07,PSU-Harrisburg,0,Penn Col Tech,0,Sch
2025-10-07,N Central MN,0,Northwestern MN,0,Sch
2025-10-08,Cal Lutheran,0,Whittier,0,Sch
2025-10-08,Trine,0,Calvin,0,Sch
2025-10-08,Heidelberg,0,Capital,0,Sch
2025-10-08,Carthage,0,Carroll WI,0,Sch
2025-10-08,Occidental,0,Chapman,0,Sch
2025-10-08,Albion,0,Hope,0,Sch
2025-10-08,Chris Newport,0,S Virginia,0,Sch
2025-10-08,Coe,0,Buena Vista,0,Sch
2025-10-08,Simmons,0,Colby-Sawyer,0,Sch
2025-10-08,Concordia IL,0,Concordia WI,0,Sch
2025-10-08,Wash & Jeff,0,Allegheny,0,Sch
2025-10-08,CT College,0,Bridgewater MA,0,Sch
2025-10-08,Grinnell,0,Cornell IA,0,Sch
2025-10-08,Cortland St,0,Oswego St,0,Sch
2025-10-08,Covenant,0,Agnes Scott,0,Sch
2025-10-08,Alma,0,Adrian,0,Sch
2025-10-08,Wm Paterson,0,Alvernia,0,Sch
2025-10-08,DePauw,0,Wittenberg,0,Sch
2025-10-08,Dickinson,0,Mary Washington,0,Sch
2025-10-08,Aurora,0,Dominican IL,0,Sch
2025-10-08,Bluffton,0,Earlham,0,Sch
2025-10-08,E Mennonite,0,Roanoke,0,Sch
2025-10-08,E Connecticut,0,Trinity CT,0,Sch
2025-10-08,Edgewood,0,St Norbert,0,Sch
2025-10-08,Elmhurst,0,North Park,0,Sch
2025-10-08,MA Dartmouth,0,Framingham St,0,Sch
2025-10-08,McDaniel,0,Frank & Marsh,0,Sch
2025-10-08,Gettysburg,0,Johns Hopkins,0,Sch
2025-10-08,Randolph-Macon,0,Guilford,0,Sch
2025-10-08,Regent,0,Hollins,0,Sch
2025-10-08,WI River Falls,0,Hamline,0,Sch
2025-10-08,Mt St Joseph,0,Hanover,0,Sch
2025-10-08,Hilbert,0,PSU-Behrend,0,Sch
2025-10-08,Hood,0,Lebanon Val,0,Sch
2025-10-08,Huntingdon,0,Wesleyan GA,0,Sch
2025-10-08,Beloit,0,Illinois Col,0,Sch
2025-10-08,John Jay,0,Anna Maria,0,Sch
2025-10-08,J&W RI,0,Wentworth Tech,0,Sch
2025-10-08,Maryville TN,0,Asbury,0,Sch
2025-10-08,Kean,0,Brooklyn Col,0,Sch
2025-10-08,King's PA,0,Rutgers-Newark,0,Sch
2025-10-08,Monmouth IL,0,Knox,0,Sch
2025-10-08,Lake Forest,0,Lawrence,0,Sch
2025-10-08,Lakeland,0,IL Tech,0,Sch
2025-10-08,N Central IL,0,Augustana IL,0,Sch
2025-10-08,ME Farmington,0,S Maine,0,Sch
2025-10-08,Anderson IN,0,Manchester,0,Sch
2025-10-08,Marietta,0,Otterbein,0,Sch
2025-10-08,Averett,0,Randolph Col,0,Sch
2025-10-08,Messiah,0,Rowan,0,Sch
2025-10-08,Clark MA,0,Babson,0,Sch
2025-10-08,WI Lutheran,0,Milwaukee Eng,0,Sch
2025-10-08,PSU-Altoona,0,Mt Aloysius,0,Sch
2025-10-08,Mt Holyoke,0,Smith,0,Sch
2025-10-08,Swarthmore,0,Muhlenberg,0,Sch
2025-10-08,Muskingum,0,Wilmington OH,0,Sch
2025-10-08,Nazareth,0,Brockport St,0,Sch
2025-10-08,St Joseph's ME,0,N England Col,0,Sch
2025-10-08,Benedictine IL,0,Rockford,0,Sch
2025-10-08,SUNY Oneonta,0,Plattsburgh St,0,Sch
2025-10-08,Pomona-Pitzer,0,Redlands,0,Sch
2025-10-08,Rose-Hulman,0,Franklin,0,Sch
2025-10-08,FDU Madison,0,Rutgers-Camden,0,Sch
2025-10-08,Bethel MN,0,WI LaCrosse,0,Sch
2025-10-08,WI Superior,0,St Scholastica,0,Sch
2025-10-08,Bridgewater VA,0,Shenandoah,0,Sch
2025-10-08,Skidmore,0,Rensselaer,0,Sch
2025-10-08,Blackburn,0,Spalding,0,Sch
2025-10-08,SUNY Canton,0,SUNY Potsdam,0,Sch
2025-10-08,Buffalo St,0,SUNY Fredonia,0,Sch
2025-10-08,Union NY,0,Vassar,0,Sch
2025-10-08,Hartford,0,U New England,0,Sch
2025-10-08,Ursinus,0,Washington MD,0,Sch
2025-10-08,Utica,0,Russell Sage,0,Sch
2025-10-08,Brandeis,0,MA Boston,0,Sch
2025-10-08,VA Wesleyan,0,Lynchburg,0,Sch
2025-10-08,Brevard,0,Warren Wilson,0,Sch
2025-10-08,Dubuque,0,Wartburg,0,Sch
2025-10-08,Thiel,0,Waynesburg,0,Sch
2025-10-08,IL Wesleyan,0,Wheaton IL,0,Sch
2025-10-08,WI Stout,0,WI Eau Claire,0,Sch
2025-10-08,WI Stevens Pt,0,WI Oshkosh,0,Sch
2025-10-08,WI Whitewater,0,WI Platteville,0,Sch
2025-10-08,Worcester St,0,Roger Williams,0,Sch
2025-10-08,Wellesley,0,Emerson,0,Sch
2025-10-08,Marywood,0,St Elizabeth,0,Sch
2025-10-08,Elms,0,Lasell,0,Sch
2025-10-08,ME Ft Kent,0,ME Presque Isle,0,Sch
2025-10-08,Morrisville St,0,SUNY New Paltz,0,Sch
2025-10-08,Carlow,0,Pitt-Greensburg,0,Sch
2025-10-08,Neumann,0,Centenary NJ,0,Sch
2025-10-08,Bryn Mawr,0,Haverford,0,Sch
2025-10-08,Curry,0,W New England,0,Sch
2025-10-08,Salve Regina,0,MIT,0,Sch
2025-10-08,Rochester Tech,0,Geneseo St,0,Sch
2025-10-08,Keuka,0,Houghton,0,Sch
2025-10-08,Olivet MI,0,Kalamazoo,0,Sch
2025-10-08,SUNY Poly,0,MA Col Lib Arts,0,Sch
2025-10-08,Immaculata,0,Marymount VA,0,Sch
2025-10-08,Loras,0,Luther IA,0,Sch
2025-10-08,Montclair St,0,W Connecticut,0,Sch
2025-10-08,Lesley,0,Fitchburg St,0,Sch
2025-10-08,Elmira,0,Hartwick,0,Sch
2025-10-08,Albertus Magnus,0,St Joseph CT,0,Sch
2025-10-08,Central IA,0,Simpson IA,0,Sch
2025-10-08,Transylvania,0,Berea,0,Sch
2025-10-08,Piedmont,0,LaGrange,0,Sch
2025-10-08,Norwich,0,Emmanuel MA,0,Sch
2025-10-08,Plymouth St,0,Salem MA,0,Sch
2025-10-08,Mitchell,0,Regis MA,0,Sch
2025-10-08,Coast Guard,0,Springfield,0,Sch
2025-10-08,Gwynedd-Mercy,0,Pratt Inst,0,Sch
2025-10-08,Suffolk,0,MA Maritime,0,Sch
2025-10-08,Claremont M.S.,0,Caltech,0,Sch
2025-10-08,Ohio Northern,0,Baldwin-Wallace,0,Sch
2025-10-08,Bethany WV,0,Franciscan OH,0,Sch
2025-10-08,Pacific OR,0,George Fox,0,Sch
2025-10-08,M Hardin-Baylor,0,SW Univ TX,0,Sch
2025-10-08,Westminster MO,0,Webster,0,Sch
2025-10-08,Nichols,0,Gordon,0,Sch
2025-10-09,Lyon,0,Eureka,0,Sch
2025-10-09,Wilson,0,PSU-Schuylkill,0,Sch
2025-10-09,Trinity DC,0,Central Penn,0,Sch
2025-10-09,PSU-Brandywine,0,PSU-Hazleton,0,Sch
2025-10-09,PSU-Scranton,0,Valley Forge,0,Sch
2025-10-10,Salisbury,0,Regent,0,Sch
2025-10-10,Schreiner,0,Hendrix,0,Sch
2025-10-10,Aurora,0,Marian WI,0,Sch
2025-10-10,McMurry,0,Univ Ozarks,0,Sch
2025-10-10,Messiah,0,Eastern Univ,0,Sch
2025-10-10,Wash & Jeff,0,Chatham,0,Sch
2025-10-10,Grove City,0,Westminster PA,0,Sch
2025-10-10,Carolina Univ,0,Bob Jones,0,Sch
2025-10-10,Concordia TX,0,Dallas Univ,0,Sch
2025-10-10,St Thomas TX,0,Austin Col,0,Sch
2025-10-10,Centenary,0,Le Tourneau,0,Sch
2025-10-11,Cal Lutheran,0,UC Santa Cruz,0,Sch
2025-10-11,Calvin,0,Olivet MI,0,Sch
2025-10-11,Carroll WI,0,Millikin,0,Sch
2025-10-11,Washington StL,0,Case Western,0,Sch
2025-10-11,Castleton,0,MA Boston,0,Sch
2025-10-11,Centre,0,Trinity TX,0,Sch
2025-10-11,Chapman,0,Pomona-Pitzer,0,Sch
2025-10-11,Chicago,0,Carnegie Mellon,0,Sch
2025-10-11,Stevenson,0,Albright,0,Sch
2025-10-11,Bard,0,Clarkson,0,Sch
2025-10-11,Grinnell,0,Coe,0,Sch
2025-10-11,Middlebury,0,Colby,0,Sch
2025-10-11,Elms,0,Colby-Sawyer,0,Sch
2025-10-11,Alfred,0,Utica,0,Sch
2025-10-11,Ramapo,0,College of NJ,0,Sch
2025-10-11,St Catherine,0,St Mary's MN,0,Sch
2025-10-11,Alfred St,0,Mt Aloysius,0,Sch
2025-10-11,Concordia Mhd,0,St Scholastica,0,Sch
2025-10-11,CT College,0,Hamilton,0,Sch
2025-10-11,Cornell IA,0,Illinois Col,0,Sch
2025-10-11,Cortland St,0,Buffalo St,0,Sch
2025-10-11,Covenant,0,Piedmont,0,Sch
2025-10-11,Bethany Luth,0,Crown MN,0,Sch
2025-10-11,Kalamazoo,0,Alma,0,Sch
2025-10-11,York PA,0,Alvernia,0,Sch
2025-10-11,Delaware Val,0,Lebanon Val,0,Sch
2025-10-11,Oberlin,0,Denison,0,Sch
2025-10-11,Kenyon,0,DePauw,0,Sch
2025-10-11,DeSales,0,Arcadia,0,Sch
2025-10-11,Haverford,0,Dickinson,0,Sch
2025-10-11,Dominican IL,0,Edgewood,0,Sch
2025-10-11,Transylvania,0,Earlham,0,Sch
2025-10-11,Sweet Briar,0,E Mennonite,0,Sch
2025-10-11,E Texas Bap,0,Howard Payne,0,Sch
2025-10-11,E Connecticut,0,MA Dartmouth,0,Sch
2025-10-11,Elizabethtown,0,Scranton,0,Sch
2025-10-11,Elmhurst,0,N Central IL,0,Sch
2025-10-11,Framingham St,0,Anna Maria,0,Sch
2025-10-11,Franciscan OH,0,Thiel,0,Sch
2025-10-11,Mary Washington,0,Frank & Marsh,0,Sch
2025-10-11,Gettysburg,0,Bryn Mawr,0,Sch
2025-10-11,Greensboro,0,Peace,0,Sch
2025-10-11,Guilford,0,Bridgewater VA,0,Sch
2025-10-11,Hamline,0,Augsburg,0,Sch
2025-10-11,Hanover,0,Bluffton,0,Sch
2025-10-11,Hardin-Simmons,0,M Hardin-Baylor,0,Sch
2025-10-11,Marietta,0,Heidelberg,0,Sch
2025-10-11,Hilbert,0,La Roche,0,Sch
2025-10-11,Hiram,0,Allegheny,0,Sch
2025-10-11,Hobart & Smith,0,Skidmore,0,Sch
2025-10-11,Hood,0,Widener,0,Sch
2025-10-11,Hope,0,Trine,0,Sch
2025-10-11,Husson,0,SUNY Cobleskill,0,Sch
2025-10-11,Rensselaer,0,Ithaca,0,Sch
2025-10-11,Wooster,0,John Carroll,0,Sch
2025-10-11,John Jay,0,Lehman,0,Sch
2025-10-11,Washington MD,0,Johns Hopkins,0,Sch
2025-10-11,J&W RI,0,Curry,0,Sch
2025-10-11,Asbury,0,Agnes Scott,0,Sch
2025-10-11,Juniata,0,Goucher,0,Sch
2025-10-11,NJ City,0,Kean,0,Sch
2025-10-11,Keene St,0,RI College,0,Sch
2025-10-11,King's PA,0,FDU Madison,0,Sch
2025-10-11,Knox,0,Ripon,0,Sch
2025-10-11,Caltech,0,La Verne,0,Sch
2025-10-11,Lake Forest,0,Beloit,0,Sch
2025-10-11,Rockford,0,Lakeland,0,Sch
2025-10-11,Lawrence,0,Monmouth IL,0,Sch
2025-10-11,Lewis & Clark,0,Willamette,0,Sch
2025-10-11,Moravian,0,Lycoming,0,Sch
2025-10-11,Wheaton IL,0,Augustana IL,0,Sch
2025-10-11,Lyon,0,Blackburn,0,Sch
2025-10-11,ME Farmington,0,Lesley,0,Sch
2025-10-11,Berea,0,Manchester,0,Sch
2025-10-11,Martin Luther,0,MN Morris,0,Sch
2025-10-11,Mary Baldwin,0,Brevard,0,Sch
2025-10-11,Adrian,0,St Mary's IN,0,Sch
2025-10-11,Maryville TN,0,Belhaven MS,0,Sch
2025-10-11,Averett,0,VA Wesleyan,0,Sch
2025-10-11,Muhlenberg,0,McDaniel,0,Sch
2025-10-11,Methodist,0,S Virginia,0,Sch
2025-10-11,Babson,0,Mt Holyoke,0,Sch
2025-10-11,Berry,0,Millsaps,0,Sch
2025-10-11,Concordia WI,0,Milwaukee Eng,0,Sch
2025-10-11,Stevens,0,Misericordia,0,Sch
2025-10-11,Greenville,0,MS Women,0,Sch
2025-10-11,Muskingum,0,Ohio Northern,0,Sch
2025-10-11,Nazareth,0,Russell Sage,0,Sch
2025-10-11,Lasell,0,N England Col,0,Sch
2025-10-11,North Park,0,IL Wesleyan,0,Sch
2025-10-11,Occidental,0,Claremont M.S.,0,Sch
2025-10-11,Oglethorpe,0,Rhodes,0,Sch
2025-10-11,SUNY New Paltz,0,Oswego St,0,Sch
2025-10-11,Otterbein,0,Baldwin-Wallace,0,Sch
2025-10-11,Pac Lutheran,0,Whitman,0,Sch
2025-10-11,PSU-Berks,0,PSU-Harrisburg,0,Sch
2025-10-11,Benedictine IL,0,St Norbert,0,Sch
2025-10-11,Pfeiffer,0,Meredith,0,Sch
2025-10-11,Plattsburgh St,0,SUNY Canton,0,Sch
2025-10-11,Principia,0,Webster,0,Sch
2025-10-11,City Col NY,0,Purchase,0,Sch
2025-10-11,Lynchburg,0,Randolph-Macon,0,Sch
2025-10-11,Redlands,0,Whittier,0,Sch
2025-10-11,Roanoke,0,Washington & Lee,0,Sch
2025-10-11,Rochester NY,0,NYU,0,Sch
2025-10-11,Rose-Hulman,0,Mt St Joseph,0,Sch
2025-10-11,Rutgers-Camden,0,R Stockton,0,Sch
2025-10-11,Montclair St,0,Rutgers-Newark,0,Sch
2025-10-11,St Benedict,0,Macalester,0,Sch
2025-10-11,Bethel MN,0,St Olaf,0,Sch
2025-10-11,Vassar,0,St Lawrence,0,Sch
2025-10-11,St Mary's MD,0,Lancaster Bib,0,Sch
2025-10-11,St Vincent,0,Waynesburg,0,Sch
2025-10-11,Hollins,0,Shenandoah,0,Sch
2025-10-11,Clark MA,0,Smith,0,Sch
2025-10-11,S Maine,0,W Connecticut,0,Sch
2025-10-11,Spalding,0,Eureka,0,Sch
2025-10-11,Brockport St,0,St John Fisher,0,Sch
2025-10-11,St Joseph's LI,0,Farmingdale,0,Sch
2025-10-11,SUNY Fredonia,0,SUNY Oneonta,0,Sch
2025-10-11,SUNY Potsdam,0,Morrisville St,0,Sch
2025-10-11,Susquehanna,0,Drew,0,Sch
2025-10-11,Swarthmore,0,Ursinus,0,Sch
2025-10-11,Thomas ME,0,NVU-Johnson,0,Sch
